ticker,price,next_earnings,days_to_earnings,badge_numbers_stale,badge_event_window,fcf_yield_strike_95,fcf_yield_strike_90,hv_30d,iv_atm,iv_expiry,iv_vs_hv,gate_oi,gate_spread_pct,gate_pass
WM,218.08999633789062,2026-10-26,41,False,False,0.040102917932026624,0.042278880788936456,0.1450177452353764,0.20154607055664062,2026-10-16,0.38980281502456027,702.0,0.12844036697247713,False
ROL,35.310001373291016,2026-10-28,43,False,False,0.03413154761535463,0.03592888336360492,0.19608407398827923,0.3188544677734375,2026-10-16,0.6261109904953157,479.0,0.16216216216216217,False
ULTA,548.6500244140625,2026-12-03,79,False,False,0.04526002243971426,0.047451365943821634,0.39226000228086716,0.3393620751953125,2026-10-09,-0.13485424661696344,27.0,0.2133333333333332,False
IDXX,509.55999755859375,2026-11-02,48,False,False,0.03093115083406884,0.032631803787056365,0.27123001499358784,0.3517520880126953,2026-10-16,0.296877441904839,38.0,0.26865671641791045,False
DXCM,84.68000030517578,2026-10-29,44,False,False,0.04223819100792422,0.04466753223416022,0.32109846162255307,0.5427291821289064,2026-10-09,0.690226665635282,1.0,1.254237288135593,False
QCOM,180.14999389648438,2026-10-29,44,False,False,0.037852526051972035,0.03984127909721239,0.36197947546960474,0.4957936163330079,2026-10-09,0.36967328241415576,39.0,0.2966507177033493,False
MNST,44.20000076293945,2026-11-05,51,False,False,0.05167320415669959,0.05479717238709861,0.2735363031064197,0.28321029296874994,2026-10-16,0.03536638373944312,41.0,0.7692307692307693,False
ISRG,377.94000244140625,2026-10-20,35,False,False,0.019654714343635898,0.020792783503582612,0.3689547051686954,0.3775391836547851,2026-10-09,0.023267025371487504,5.0,0.44565217391304346,False
FFIV,411.489990234375,2026-10-26,41,False,False,0.03458604450585704,0.036640602998014166,0.35539820828456775,0.3937896315002441,2026-10-16,0.10802368250809047,33.0,0.2662538699690403,False
PM,194.86000061035156,2026-10-21,36,False,False,0.04166072856820104,0.04384250296897927,0.22740001915851196,0.31326980682373046,2026-10-09,0.3776155691761922,1.0,0.10404624277456653,False
AVGO,344.7200012207031,2026-12-09,85,False,False,0.01932505360418029,0.02037228064087553,0.4023681603228462,0.36847555358886713,2026-10-09,-0.08423282475130445,144.0,0.15141955835962145,False
CDNS,279.05999755859375,2026-10-26,41,False,False,0.01309748604713721,0.013836531658831539,0.3740552294849651,,,,13.0,0.25255972696245726,False
VRTX,519.510009765625,2026-11-02,48,False,False,0.025997765753812473,0.027513132586691552,0.3100100315121351,,,,2.0,0.4450127877237852,False
WST,355.20001220703125,2026-10-22,37,False,False,0.01711699714384144,0.018073374200947283,0.1876468587354844,0.31165239135742184,2026-10-16,0.660845235873313,2.0,0.21428571428571427,False
AMAT,424.2099914550781,2026-11-12,58,False,False,0.015418941142475625,0.016277231867951422,0.5027219215256464,0.5187883815002441,2026-10-09,0.03195894049306536,92.0,0.21669626998223795,False
GRMN,280.3800048828125,2026-10-28,43,False,False,0.02609703645452873,0.027619612819794494,0.25750412258857436,0.30503014312744137,2026-10-16,0.18456411517263915,48.0,0.28571428571428586,False
FTNT,170.17999267578125,2026-11-04,50,False,False,0.024526774223934785,0.02593473555442281,0.5326882332355799,0.5149584637451171,2026-10-09,-0.0332835763665571,24.0,0.35849056603773594,False
AAPL,333.0799865722656,2026-10-29,44,False,False,0.026436976648274484,0.027895015850905598,0.2228270854092611,0.24228662994384767,2026-10-09,0.08733024757221819,110.0,0.031890660592255086,False
MSFT,505.4100036621094,2026-10-28,43,False,False,0.015395661858468019,0.01625605655622816,0.25768191357718784,0.25937630279541013,2026-10-09,0.006575506967875455,52.0,0.16352201257861634,False
META,665.5999755859375,2026-10-28,43,False,False,0.009710453406081303,0.010241816000189112,0.3694342172239152,0.3827118614196777,2026-10-09,0.03594048297836716,56.0,0.04472843450479229,False
MPWR,1143.239990234375,2026-10-29,44,False,False,0.007246049299131659,0.007659976413532926,0.44546152512359155,,,,9.0,0.1233815689261234,False
CTAS,200.82000732421875,2026-09-23,8,True,True,0.022188010192668337,0.023376712523999588,0.14766334106484255,0.36771262176513664,2026-10-09,1.4902092768147859,1.0,0.4000000000000001,False
FAST,49.439998626708984,2026-10-14,29,False,False,0.02118742467055072,0.022358638173917478,0.21796482903047362,0.4008848974609375,2026-10-16,0.8392182777565909,8041.0,0.48275862068965536,False
KEYS,314.9599914550781,2026-11-24,70,False,False,0.024570779729297658,0.025932122702708924,0.4486462344285817,0.39285885467529297,2026-10-16,-0.12434603362790353,30.0,0.13333333333333333,False
LRCX,273.489990234375,2026-10-21,36,False,False,0.014029969985635162,0.014820065000624135,0.5853099807902417,0.5351608984375,2026-10-09,-0.08567952708585991,15.0,0.13519813519813514,False
ANET,187.80999755859375,2026-11-03,49,False,False,0.02088425209774961,0.022056674050244116,0.5002519852442119,0.5056812127685547,2026-10-09,0.010852985464300247,24.0,0.18852459016393436,False
GOOGL,349.3900146484375,2026-10-28,43,False,False,0.0063808845095457535,0.0067469728108488615,0.29267155516912247,0.3028328994750976,2026-10-09,0.03471927533273034,51.0,0.10881801125703573,False
