ticker,price,next_earnings,days_to_earnings,badge_numbers_stale,badge_event_window,fcf_yield_strike_95,fcf_yield_strike_90,hv_30d,iv_atm,iv_expiry,iv_vs_hv,gate_oi,gate_spread_pct,gate_pass
ISRG,382.2900085449219,2026-10-20,33,False,False,0.01942173764360155,0.020546528438779646,0.3217555468063992,0.4407557145690918,2026-10-09,0.3698465152934729,7.0,0.49258160237388726,False
FFIV,423.5899963378906,2026-10-26,39,False,False,0.033536154462397626,0.03552394217975545,0.380292597505611,0.39679558288574224,2026-10-16,0.04339549464905823,,,
AVGO,339.510009765625,2026-12-09,83,False,False,0.01961472346251112,0.02067728155821377,0.34599315342232445,0.362585719909668,2026-10-09,0.047956343422467684,359.0,0.10862619808306705,False
VRTX,513.260009765625,2026-11-02,46,False,False,0.026328891581108578,0.02786524477533416,0.30593990632736906,,,,2.0,0.2568807339449542,False
PM,191.7100067138672,2026-10-21,34,False,False,0.04230855601484671,0.04451922829266505,0.2241393835526262,0.3389348333740234,2026-10-09,0.512160995546078,3.0,0.32835820895522394,False
CDNS,279.8999938964844,2026-10-26,39,False,False,0.013058016432581946,0.013794156958935587,0.37994553266617903,,,,14.0,0.2996515679442509,False
AMAT,415.3800048828125,2026-11-12,56,False,False,0.015747402350579847,0.01662408374341055,0.4625878427067173,0.533680810699463,2026-10-09,0.15368533590671762,22.0,0.17746759720837482,False
WST,362.010009765625,2026-10-22,35,False,False,0.016793264600870578,0.017731424126967033,0.19672676485932952,0.31401748001098634,2026-10-16,0.5962112742286294,,,
MSFT,490.29998779296875,2026-10-28,41,False,False,0.015873073209974164,0.0167601498563758,0.22681563388604511,0.2612988909912109,2026-10-09,0.15203209987936983,67.0,0.05315614617940192,False
AAPL,332.4100036621094,2026-10-29,42,False,False,0.026490166926312744,0.02795053256512276,0.20988262627882956,0.24927508544921873,2026-10-09,0.18768804197283195,259.0,0.04651162790697678,False
GRMN,276.92999267578125,2026-10-28,41,False,False,0.026438006345227645,0.02798057205793343,0.22865332327929103,0.30353479675292966,2026-10-16,0.3274891105876203,,,
FTNT,171.77000427246094,2026-11-04,48,False,False,0.024292764859671537,0.025686953770523796,0.5264863196152604,0.5067798345947266,2026-10-09,-0.037430193884115726,24.0,0.6206896551724138,False
META,673.3099975585938,2026-10-28,41,False,False,0.00960089305761605,0.010126264157639236,0.33338700199549204,0.3908141973876953,2026-10-09,0.17225385227519996,11.0,0.03951367781155007,False
MPWR,1147.6099853515625,2026-10-29,42,False,False,0.007217731919208697,0.007630009088594952,0.4189260420493124,,,,,,
CTAS,199.4600067138672,2026-09-23,6,True,True,0.022333928842979,0.023531155946958197,0.14998330177531183,0.49695327270507816,2026-10-09,2.3133906696463975,1.0,0.46153846153846145,False
FAST,49.029998779296875,2026-10-14,27,False,False,0.02136412751404136,0.02254532738324045,0.1960503818713989,0.3940490283203125,2026-10-16,1.0099375709392535,,,
LRCX,269.2300109863281,2026-10-21,34,False,False,0.01425496047300059,0.015057468557411292,0.5359549464138524,0.5296372720336915,2026-10-09,-0.011787696750320875,51.0,0.09454545454545468,False
KEYS,322.0400085449219,2026-11-24,68,False,False,0.024031705481964365,0.02536289303606355,0.4204679352654849,0.3934844587707519,2026-10-16,-0.06417487335317396,,,
ANET,197.5399932861328,2026-11-03,47,False,False,0.019846180673728855,0.020958998345642545,0.4982911332794337,0.5120288055419921,2026-10-09,0.027569569966348517,1.0,0.1619585687382298,False
GOOGL,342.8699951171875,2026-10-28,41,False,False,0.00650596405500173,0.0068795940168833985,0.2530444454001869,0.31606213729858396,2026-10-09,0.24903803677150593,144.0,0.21388367729831143,False
