ticker,price,next_earnings,days_to_earnings,badge_numbers_stale,badge_event_window,fcf_yield_strike_95,fcf_yield_strike_90,hv_30d,iv_atm,iv_expiry,iv_vs_hv,gate_oi,gate_spread_pct,gate_pass
ISRG,369.1499938964844,2026-10-20,36,False,False,0.020142033926474363,0.021310129669039005,0.36339489274170145,0.43033406585693357,2026-10-09,0.18420504649968206,260.0,0.13058419243986255,False
FFIV,411.7099914550781,2026-10-26,42,False,False,0.03456720780576066,0.03661946254910386,0.36891000637036825,0.40984171707153316,2026-10-16,0.11095310507807543,33.0,0.2619047619047619,False
PM,191.05999755859375,2026-10-21,37,False,False,0.042442753573626264,0.04466295255700333,0.2208866470265309,0.3283758569335937,2026-10-09,0.4866261105142864,236.0,0.13114754098360654,False
AVGO,361.989990234375,2026-12-09,86,False,False,0.018423094039426328,0.019422984241489527,0.3796798245420014,0.36081571807861323,2026-10-09,-0.049684247737270426,3345.0,0.06871609403254982,True
FTNT,156.07000732421875,2026-11-04,51,False,False,0.026819400162339503,0.02836471670676315,0.4898493676747446,0.5197801928710938,2026-10-09,0.06110210030162366,584.0,0.21160409556313992,False
VRTX,515.4400024414062,2026-11-02,49,False,False,0.026212350605240506,0.027741016282502386,0.3116758522847332,,,,229.0,0.30809399477806804,False
WST,346.2300109863281,2026-10-22,38,False,False,0.01756283944648465,0.018544177747350458,0.17333077772260602,0.32614809600830075,2026-10-16,0.8816513737119411,5.0,0.23655913978494617,False
CDNS,289.3699951171875,2026-10-26,42,False,False,0.012624597479281184,0.013336288855415941,0.37161675758578994,,,,76.0,0.12121212121212119,False
AAPL,332.2699890136719,2026-10-29,45,False,False,0.02650099736555412,0.027962590325353774,0.3193406866191125,0.25415784912109374,2026-10-09,-0.20411692035899065,2944.0,0.030211480362537763,True
AMAT,456.489990234375,2026-11-12,59,False,False,0.014326572373362904,0.015124159447899535,0.4624712169161481,0.5296372720336915,2026-10-09,0.1452329413393989,682.0,0.15692821368948234,False
GRMN,282.6700134277344,2026-10-28,44,False,False,0.025875240119045354,0.027384856352366267,0.2588929484206815,0.30359583129882806,2026-10-16,0.17266937222835343,47.0,0.28205128205128205,False
MSFT,495.6300048828125,2026-10-28,44,False,False,0.015701171595101506,0.016578703348852995,0.26501573002386053,0.2488631022644043,2026-10-09,-0.0609496944124861,1717.0,0.06403013182674197,True
META,648.030029296875,2026-10-28,44,False,False,0.009993089942332868,0.010539647869699291,0.3724692781566593,0.37985849639892577,2026-10-09,0.019838463668293782,855.0,0.02037351443123944,True
CTAS,201.5,2026-09-23,9,True,True,0.022116321800523128,0.02330086821767666,0.15027222816652192,0.3594729580688476,2026-10-09,1.3921449921571871,88.0,0.31192660550458723,False
FAST,49.31999969482422,2026-10-14,30,False,False,0.02124148265425039,0.022413816617436445,0.22635777700666582,0.36536279174804687,2026-10-16,0.6140942740274729,7682.0,0.2795698924731182,False
MPWR,1234.4599609375,2026-10-29,45,False,False,0.006697359927949075,0.00707920514306212,0.4647837954770461,0.5229692478942871,2026-10-16,0.1251882122041721,22.0,0.1393323657474602,False
KEYS,338.6400146484375,2026-11-24,71,False,False,0.022856648762658777,0.024122928113053846,0.3967145483599047,0.36907064041137694,2026-10-16,-0.06968211290161419,85.0,0.11604095563139927,False
LRCX,298.2200012207031,2026-10-21,37,False,False,0.012853334498521139,0.013576025192597449,0.5301389002804234,0.5531660894775392,2026-10-09,0.04343614321630662,1314.0,0.04081632653061232,True
GOOGL,338.5,2026-10-28,44,False,False,0.0065928158983055395,0.006971337360039499,0.3374714196843297,0.2930368548583984,2026-10-09,-0.1316691199139035,7569.0,0.04631578947368427,True
ANET,199.58999633789062,2026-11-03,50,False,False,0.01964015757407331,0.020742176978312953,0.4859784733999064,0.4939015454101563,2026-10-09,0.016303339435634,233.0,0.11086474501108647,False
